harmonic_wn,anharmonic_wn,B_000,B_100,B_010,B_001
3886.137340394075,3684.578447333511,27.30875954589728,27.308759545897235,27.31929806979755,27.54570481760948
3772.287861684115,3651.6941169431584,14.391975692518006,14.391975692518006,13.449866928432204,14.439610531333871
1655.4370869841193,1591.8705537566498,9.424941822495997,9.424941822495988,9.012716439811962,9.473532497532576
