,0,1,2,3,4,5
198,1063.2567279999998,8.457e-30,4,3,1387,1380
199,1063.508556,1.1609999999999999e-26,4,6,1387,1380
200,1063.5205460000002,3.4819999999999997e-26,4,6,1387,1380
201,1063.957086,3.6579999999999995e-27,4,3,1387,1380
202,1064.136528,4.22e-28,4,3,1387,1380
203,1064.330812,5.018e-29,4,7,1387,1380
204,1064.3362630000001,2.4969999999999998e-30,5,3,1387,1380
205,1064.4737699999998,1.8700000000000002e-28,5,7,1387,1380
206,1064.615416,7.432999999999999e-30,5,7,1387,1380
207,1065.5236619999998,1.019e-30,5,7,1387,1380
208,1065.575544,3.048e-30,5,7,1387,1380
209,1065.604343,1.694e-30,5,4,1387,1385
210,1065.62784,4.574e-30,5,3,1387,1380
211,1065.87022,3.7269999999999997e-29,4,3,1387,1380
212,1066.1021210000001,4.9179999999999995e-30,3,3,1387,1380
213,1066.154667,5.611e-23,5,7,15,1380
214,1066.193079,1.235e-29,5,7,1387,1380
215,1066.3998689999999,1.269e-24,5,7,15,1380
216,1066.51963,1.198e-25,5,6,15,1380
217,1066.976228,6.8539999999999995e-28,4,3,1387,1380
218,1067.378164,1.6869999999999998e-30,4,3,1387,1380
219,1067.685333,2.2580000000000002e-27,4,7,1387,1380
220,1068.052464,2.3980000000000003e-27,4,7,1387,1380
221,1068.082242,8.25e-29,5,3,1387,1380
222,1068.131052,1.042e-29,5,3,1387,1380
223,1068.82279,3.151e-30,5,7,1387,1380
224,1068.836169,1.0499999999999999e-30,5,7,1387,1380
225,1068.8840380000001,3.2649999999999996e-29,4,3,1387,1380
226,1068.886184,1.0879999999999999e-29,4,3,1387,1380
227,1068.9549650000001,7.13e-29,4,7,1387,1380
228,1068.9854890000001,2.2859999999999998e-29,5,7,1387,1380
229,1069.8927720000002,4.5160000000000004e-27,4,3,1387,1380
230,1070.016049,1.359e-30,4,3,1387,1380
231,1070.074512,1.355e-26,4,6,1387,1380
232,1070.158726,5.933e-29,5,7,1387,1380
233,1070.596679,1.179e-29,4,3,1387,1380
234,1070.658862,1.789e-30,5,4,1387,1385
235,1070.71138,2.708e-30,4,3,1387,1380
236,1071.419946,1.076e-29,4,3,1387,1380
237,1072.146794,5.2220000000000004e-30,5,3,1387,1380
238,1072.299226,1.834e-30,4,3,1387,1380
239,1072.4834640000001,2.101e-28,5,3,1387,1380
240,1072.61351,3.0460000000000002e-24,5,7,15,1380
241,1072.843488,4.53e-29,5,3,1387,1380
242,1072.864684,3.268e-26,5,7,15,1380
243,1073.004905,2.8569999999999997e-30,4,7,1387,1380
244,1073.2986369999999,1.4480000000000003e-25,4,6,1387,1380
245,1073.595398,1.702e-30,5,3,1387,1380
246,1073.756564,4.968000000000001e-28,5,7,1387,1380
247,1073.872447,5.702e-30,4,3,1387,1380
248,1073.9867980000001,3.257e-30,4,3,1387,1380
249,1074.065007,1.3899999999999998e-26,5,6,15,1380
250,1074.162656,4.977e-25,5,6,1387,1380
251,1074.260274,2.0109999999999998e-30,4,3,1387,1380
252,1074.4071119999999,2.0109999999999999e-23,5,7,15,1380
253,1074.523524,9.387e-29,4,3,1387,1380
254,1074.763474,1.1329999999999999e-29,4,3,1387,1380
255,1074.902321,3.5689999999999994e-30,4,3,1387,1380
256,1075.378166,8.935e-26,5,7,15,1380
257,1075.440276,1.8869999999999998e-29,5,3,1387,1380
258,1075.6631710000001,3.8359999999999996e-29,4,3,1387,1380
259,1075.8721130000001,6.208e-28,4,3,1387,1380
260,1075.921491,5.3700000000000004e-27,5,3,1387,1380
261,1076.136959,9.495e-25,5,6,15,1380
262,1076.657621,3.806e-30,5,3,1387,1380
263,1076.694283,1.207e-30,4,3,1387,1380
264,1076.854795,1.734e-25,5,6,15,1380
265,1076.929431,4.0869999999999997e-29,4,3,1387,1380
266,1077.225984,4.0719999999999996e-29,4,3,1387,1380
267,1077.466923,1.3099999999999999e-30,4,3,1387,1380
268,1077.717312,1.3589999999999998e-29,4,3,1387,1380
269,1078.132063,3.376e-30,4,3,1387,1380
270,1078.482699,1.176e-29,5,3,1387,1380
271,1078.60385,1.02e-29,4,3,1387,1380
272,1078.67923,2.521e-27,4,3,1387,1380
273,1078.712249,8.352e-27,5,7,1387,1380
274,1079.1254789999998,1.388e-30,4,3,1387,1380
275,1079.514986,3.4099999999999995e-26,5,6,15,1380
276,1080.017715,4.383e-30,5,3,1387,1380
277,1080.095325,1.721e-29,4,3,1387,1380
278,1080.131015,6.252e-28,5,3,1387,1380
279,1080.367715,6.071e-30,5,7,1387,1380
280,1080.694825,4.528e-26,4,6,1387,1380
281,1081.061724,2.419e-30,5,3,1387,1380
